image_id,Carriageway,Upgrade cost,Motorcycle observed flow,Bicycle observed flow,Pedestrian observed flow across the road,Pedestrian observed flow along the road driver-side,Pedestrian observed flow along the road passenger-side,Land use - driver-side,Land use - passenger-side,Area type,Speed limit,Motorcycle speed limit,Truck speed limit,Differential speed limits,Median type,Centreline rumble strips,Roadside severity - driver-side distance,Roadside severity - driver-side object,Roadside severity - passenger-side distance,Roadside severity - passenger-side object,Shoulder rumble strips,Paved shoulder - driver-side,Paved shoulder - passenger-side,Intersection type,Intersection channelisation,Intersecting road volume,Intersection quality,Property access points,Number of lanes,Lane width,Curvature,Quality of curve,Grade,Road condition,Skid resistance / grip,Delineation,Street lighting,Pedestrian crossing facilities - inspected road,Pedestrian crossing quality,Pedestrian crossing facilities - intersecting road,Pedestrian fencing,Speed management / traffic calming,Vehicle parking,Sidewalk - driver-side,Sidewalk - passenger-side,Service road,Facilities for motorised two wheelers,Facilities for bicycles,Roadworks,Sight distance,School zone warning,School zone crossing supervisor
947,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,_None_,_None_,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
948,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,_None_,_None_,_None_,Not present,Not applicable,Not applicable,_None_,Two,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
949,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - concrete,Not present,≥10m,Safety barrier - concrete,≥10m,Safety barrier - concrete,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
950,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
951,Carriageway A of a divided road,Medium,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Rural,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Two,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
952,Carriageway A of a divided road,Medium,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Rural,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,_None_,_None_,_None_,Not present,Not applicable,Not applicable,_None_,Two,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Not present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
953,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Two,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
954,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
955,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
956,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
957,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
958,Carriageway A of a divided road,Medium,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
959,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
960,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
961,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
962,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Medium,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,Minor road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
963,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,Minor road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
964,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
965,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Industrial and manufacturing,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
966,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
967,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
968,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
969,Carriageway A of a divided road,Medium,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Undeveloped areas,Rural,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,≥10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Three,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
970,Carriageway A of a divided road,High,_None_,_None_,_None_,_None_,_None_,Undeveloped areas,Commercial,Urban,90km/h,90km/h,80km/h,Not present,Safety barrier - metal,Not present,≥10m,Safety barrier - metal,5 to <10m,Safety barrier - metal,Not present,Wide ≥2.4m,Wide ≥2.4m,_None_,Not present,Not applicable,Not applicable,_None_,Two,Wide ≥3.25m,Straight or gently curving,Adequate,0% to <7.5%,Good,Sealed - adequate,Adequate,Present,No facility,Not applicable,No facility,Not present,Not present,_None_,_None_,_None_,Not present,_None_,_None_,No road works,Adequate,Not applicable (no school at the location),Not applicable (no school at the location)
