image_id,Carriageway,Upgrade cost,Motorcycle observed flow,Pedestrian observed flow along the road driver-side,Pedestrian observed flow along the road passenger-side,Land use - driver-side,Land use - passenger-side,Area type,Speed limit,Motorcycle speed limit,Truck speed limit,Differential speed limits,Median type,Roadside severity - driver-side distance,Roadside severity - driver-side object,Roadside severity - passenger-side distance,Roadside severity - passenger-side object,Shoulder rumble strips,Paved shoulder - driver-side,Paved shoulder - passenger-side,Intersection type,Intersection channelisation,Intersecting road volume,Intersection quality,Property access points,Number of lanes,Curvature,Quality of curve,Skid resistance / grip,Delineation,Street lighting,Pedestrian crossing facilities - inspected road,Pedestrian crossing quality,Pedestrian crossing facilities - intersecting road,Speed management / traffic calming,Pedestrian fencing,Vehicle parking,Sidewalk - passenger-side,Service road,School zone warning,School zone crossing supervisor
95,1,3,3,1,1,1,4,2,11,11,7,1,5,2,12,2,13,1,3,3,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,3,1,4,3
254,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
740,1,3,1,1,1,1,1,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
296,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
128,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,2,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1091,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1148,1,2,1,1,1,1,4,2,13,13,11,1,2,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1595,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,2,1,2,1,2,7,3,7,1,1,1,5,2,4,3
1011,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,1,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1447,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1010,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,1,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
422,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
454,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
378,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1221,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,1,16,1,6,1,1,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
958,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,3,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
702,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,1,1,7,2,1,1,5,2,4,3
1229,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,12,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
633,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
583,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1629,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1438,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,1,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
626,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,2,1
1544,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
195,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1,1,3,1,1,1,1,4,2,11,11,7,1,6,2,13,1,15,1,3,3,12,1,7,3,1,3,1,3,1,1,2,1,1,7,1,1,1,2,1,4,3
1130,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,4,12,1,3,2,12,1,7,3,4,4,1,3,2,1,2,7,3,7,1,1,1,5,1,4,3
1753,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1510,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1426,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,1,1,7,1,1,1,5,2,4,3
1242,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,12,1,3,2,1,1,4,1,1,4,1,3,1,1,2,7,3,7,1,1,1,5,1,4,3
962,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,4,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
965,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,4,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
131,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,2,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
769,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,3,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
243,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,1,2,6,1,1,4,1,3,1,1,2,7,3,7,1,1,1,3,2,4,3
1082,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,1,1,7,1,1,1,5,2,4,3
1172,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
916,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
926,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
1606,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
258,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
410,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
110,1,3,1,1,1,1,4,2,11,11,7,1,2,1,2,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,3,1,4,3
1071,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,12,1,3,2,12,1,7,3,1,4,1,3,2,1,2,7,3,7,1,1,1,6,1,4,3
661,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,1,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
393,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1039,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
287,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
722,1,3,1,1,1,1,1,2,19,13,11,2,5,2,2,2,15,1,2,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
403,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
498,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,1,1,1,1,5,2,4,3
1838,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
354,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
569,1,3,1,1,1,1,4,2,13,13,11,1,5,2,2,1,1,1,2,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1299,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,3,12,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
629,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,2,1
1778,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1049,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,2,2,1,3,2,1,1,6,1,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
741,1,3,1,1,1,1,1,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1951,1,2,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1537,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
677,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1989,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1625,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1198,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
150,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,3,1,1,6,1,1,4,1,3,1,1,2,7,3,7,1,1,1,3,2,4,3
550,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,1,1,7,1,1,1,5,2,4,3
450,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1713,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,12,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
200,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1368,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
619,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,2,1
623,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,2,1
1068,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,12,1,3,2,12,1,7,3,1,4,1,3,2,1,2,7,3,7,1,1,1,6,1,4,3
747,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
414,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
1569,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1768,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
752,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,2,1
1260,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
948,1,3,1,6,6,1,4,2,19,13,11,2,1,1,1,2,2,1,3,3,12,1,7,3,4,4,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
1902,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,4,12,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
580,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
468,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1739,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,1,1,1,6,1,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1455,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1223,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
791,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
182,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
798,1,3,1,6,6,1,4,2,19,13,11,2,1,2,1,2,2,1,2,3,12,1,7,3,4,3,1,3,1,1,2,1,1,7,2,1,1,5,2,4,3
1731,1,1,1,1,1,1,1,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
687,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1747,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,1,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1094,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,15,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1417,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
631,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,2,1
1734,1,1,1,1,1,1,1,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
653,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,12,1,2,2,1,1,4,1,4,3,1,3,1,1,2,1,1,7,2,1,1,5,2,4,3
891,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1565,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,2,1,2,1,2,7,3,7,1,1,1,6,2,4,3
371,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1476,1,2,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
990,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,4,17,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
647,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
39,1,3,3,1,1,1,4,2,11,11,7,1,6,1,12,2,11,1,3,3,12,1,7,3,1,4,1,3,1,1,2,5,1,7,1,1,1,2,1,4,3
280,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
199,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1383,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
49,1,3,1,1,1,1,4,2,11,11,7,1,7,1,12,2,11,1,3,3,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
1836,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1204,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
635,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
409,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
999,1,2,1,1,1,1,1,2,13,13,11,1,6,1,15,3,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
89,1,3,1,1,1,1,4,2,11,11,7,1,7,1,9,2,11,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,2,2,4,3
1863,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1321,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1088,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1822,1,1,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1501,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
339,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
426,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1431,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1594,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,2,1,2,1,2,7,3,7,1,1,1,5,2,4,3
1580,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,2,1
480,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1234,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,3,12,1,3,2,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
1413,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,3,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1966,1,2,1,1,1,1,1,1,13,13,11,1,2,1,15,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
903,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,1,3,1,3,1,1,2,7,3,7,2,1,1,6,2,4,3
1067,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,12,1,3,2,12,1,7,3,1,4,1,3,2,1,2,7,3,7,1,1,1,6,1,4,3
1601,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
689,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1314,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1770,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1443,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1871,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,16,1,5,1,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
1870,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,16,1,5,1,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
1398,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1116,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,2,1,3,2,12,1,7,3,4,3,1,3,2,1,2,1,1,7,1,1,1,6,2,4,3
474,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
149,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,3,1,1,6,1,1,4,1,3,1,1,2,7,3,7,1,1,1,3,2,4,3
2012,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
58,1,3,1,1,1,1,4,2,11,11,7,1,6,1,12,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
31,1,3,1,1,1,1,3,2,11,11,7,1,6,1,12,1,11,1,3,3,12,1,7,3,4,4,1,3,1,1,2,1,1,7,1,1,1,2,1,4,3
1624,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
164,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
272,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1652,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
782,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,2,2,2,2,12,1,7,3,1,3,1,3,1,1,2,7,3,7,2,1,1,6,2,4,3
726,1,3,1,1,1,1,1,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
148,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,1,1,6,1,1,4,1,3,1,1,2,1,1,1,1,1,1,2,2,4,3
1716,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,1,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1304,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,3,12,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
389,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1914,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1984,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1354,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
596,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
